From	To
P19652	CHEMBL5958
P42226	CHEMBL5401
P78310	CHEMBL4879448
Q9UIG8	CHEMBL2073685
Q6JQN1	CHEMBL4105816
P35232	CHEMBL4295750
P0DPI2	CHEMBL5169114
Q8N573	CHEMBL4295901
Q99627	CHEMBL4296015
Q13247	CHEMBL5169149
O00443	CHEMBL1075102
Q86YV6	CHEMBL5426
Q14444	CHEMBL4295821
P16581	CHEMBL3890
Q9Y337	CHEMBL4447
P02452	CHEMBL2364188
P10826	CHEMBL2008
P16109	CHEMBL5378
P29373	CHEMBL2692
P23677	CHEMBL5164
P08590	CHEMBL3831286
O00482	CHEMBL3544
P09237	CHEMBL4073
P31152	CHEMBL5759
P21589	CHEMBL5957
O15230	CHEMBL2364187
Q99685	CHEMBL4191
P10275	CHEMBL1871
P26842	CHEMBL3713333
P78348	CHEMBL1628477
Q9H015	CHEMBL2073668
Q9NYK1	CHEMBL5936
Q6L8Q7	CHEMBL4523342
P05023	CHEMBL1807
Q9HBA0	CHEMBL3119
Q6GMR7	CHEMBL1628475
P55957	CHEMBL1250414
P00734	CHEMBL204
P51398	CHEMBL4295776
Q9H3N8	CHEMBL3759
P19835	CHEMBL3219
Q9UBZ9	CHEMBL4295973
Q9UIF9	CHEMBL3108642
Q8TDD5	CHEMBL1293243
Q99677	CHEMBL5968
P28908	CHEMBL2364161
Q96JB2	CHEMBL4105842
P67809	CHEMBL4296006
Q86WV6	CHEMBL4523377
Q9NSE4	CHEMBL4105821
Q96HI0	CHEMBL4802012
P28329	CHEMBL4039
P17655	CHEMBL2382
O75170	CHEMBL4105960
Q9HC52	CHEMBL3232684
P12111	CHEMBL2364188
Q14956	CHEMBL3712919
Q15084	CHEMBL2146308
P00480	CHEMBL2222
O75365	CHEMBL4162
P42685	CHEMBL4223
Q13489	CHEMBL5335
O15027	CHEMBL4295654
Q92841	CHEMBL4105760
Q9NPC7	CHEMBL5069362
A6NMY6	CHEMBL4295633
Q99705	CHEMBL344
Q96SB4	CHEMBL4375
O00555	CHEMBL4266
P63252	CHEMBL1914276
O43511	CHEMBL4523138
P26038	CHEMBL4295733
Q9NZ20	CHEMBL4667
Q9UBV8	CHEMBL4105771
P17568	CHEMBL2363065
P17706	CHEMBL3807
Q96JM7	CHEMBL1287623
O60840	CHEMBL2363032
P49589	CHEMBL4105937
Q9NU22	CHEMBL4105779
Q13231	CHEMBL3080
P42574	CHEMBL2334
Q9UHF0	CHEMBL3707470
Q9UKV0	CHEMBL4145
P80098	CHEMBL3217391
Q86SK9	CHEMBL1275210
Q14694	CHEMBL3407323
Q99679	CHEMBL4523913
P52298	CHEMBL4665589
Q5TGZ0	CHEMBL4105956
O43791	CHEMBL4523140
Q4G0J3	CHEMBL4523314
Q06210	CHEMBL1909481
Q8IYL9	CHEMBL3714081
P11801	CHEMBL4524035
Q9HBL8	CHEMBL4802017
P00736	CHEMBL4611
Q4U2R8	CHEMBL1641347
O00206	CHEMBL5255
P36955	CHEMBL4295753
O15269	CHEMBL1250343
P17535	CHEMBL4630755
Q9UQL6	CHEMBL2563
P30041	CHEMBL4295741
Q9H857	CHEMBL4295945
P14061	CHEMBL3181
O00483	CHEMBL2317
P16050	CHEMBL2903
Q7L8S5	CHEMBL4630842
P10635	CHEMBL289
Q16790	CHEMBL3594
Q3ZCQ8	CHEMBL4295842
Q92831	CHEMBL5500
Q8WWQ0	CHEMBL2176773
P62987	CHEMBL4523259
P09172	CHEMBL3102
O75874	CHEMBL2007625
Q99814	CHEMBL1744522
O00170	CHEMBL4295645
P78356	CHEMBL5667
Q9H300	CHEMBL4879516
O94956	CHEMBL1743124
P00813	CHEMBL1910
P17302	CHEMBL4680024
Q8NFV4	CHEMBL2189134
P25787	CHEMBL2364701
P25787	CHEMBL3831201
P09848	CHEMBL1075131
P56704	CHEMBL1255137
O14880	CHEMBL1743186
P11309	CHEMBL2147
Q9H7Z6	CHEMBL1932912
O14939	CHEMBL2734
P13497	CHEMBL3898
Q16828	CHEMBL1250381
P27037	CHEMBL5616
Q12882	CHEMBL3172
Q9HCL2	CHEMBL3734642
P48048	CHEMBL1293292
O15197	CHEMBL5836
Q9UPN7	CHEMBL4105774
P18858	CHEMBL5694
Q16558	CHEMBL5078
Q13163	CHEMBL4948
P54219	CHEMBL1838
Q16775	CHEMBL2261
O00487	CHEMBL2007629
P04075	CHEMBL2106
P08047	CHEMBL6103
O60928	CHEMBL2146349
O95848	CHEMBL4105943
O60563	CHEMBL2108
P17405	CHEMBL2760
P47870	CHEMBL1920
P10746	CHEMBL4433
P04085	CHEMBL3137294
Q9Y275	CHEMBL2364158
O95602	CHEMBL3286067
P01588	CHEMBL5837
P12109	CHEMBL2364188
P01133	CHEMBL5734
P22692	CHEMBL2310
Q9UPE1	CHEMBL5415
Q13546	CHEMBL5464
P42081	CHEMBL2364156
P43694	CHEMBL1687679
Q9HBX9	CHEMBL1293316
Q04864	CHEMBL4296310
P21675	CHEMBL3217390
Q8IY17	CHEMBL2189129
O15144	CHEMBL4295657
P08709	CHEMBL3991
P18669	CHEMBL3334418
O75626	CHEMBL5214860
P42345	CHEMBL2842
Q969N4	CHEMBL4523902
P07910	CHEMBL2216742
P17050	CHEMBL3132
P35221	CHEMBL4295748
A0AVT1	CHEMBL2321622
Q8TDV5	CHEMBL5652
Q15466	CHEMBL5603
P29372	CHEMBL3396943
P11142	CHEMBL1275223
P05014	CHEMBL3856161
Q01538	CHEMBL2331044
Q9BYP7	CHEMBL6055
P21439	CHEMBL1743129
Q13686	CHEMBL5169151
O75884	CHEMBL1075121
Q13107	CHEMBL2406900
Q9P0J0	CHEMBL4105781
O95461	CHEMBL2146300
O94905	CHEMBL4739672
P15153	CHEMBL5581
O75438	CHEMBL2363065
P26439	CHEMBL3670
P02675	CHEMBL2048
Q9NQU5	CHEMBL4311
Q92696	CHEMBL5249
P05231	CHEMBL1795129
P09874	CHEMBL3105
Q9H9Q2	CHEMBL5706
Q13702	CHEMBL2163166
Q9UNH5	CHEMBL1772926
Q15942	CHEMBL4295832
O75251	CHEMBL2363065
P19525	CHEMBL5785
P12268	CHEMBL2002
P78385	CHEMBL4523262
P12643	CHEMBL1926496
P55017	CHEMBL1876
P62955	CHEMBL2363032
A6NNZ2	CHEMBL3832942
P00395	CHEMBL6173
P56696	CHEMBL3576
P68104	CHEMBL1795120
Q92794	CHEMBL3774298
Q86W47	CHEMBL4523376
O95551	CHEMBL2169736
Q9ULX7	CHEMBL3510
Q92830	CHEMBL5501
P33260	CHEMBL2408
Q71U36	CHEMBL3661
Q9UQD0	CHEMBL5202
Q9NP59	CHEMBL3392948
Q96HS1	CHEMBL4802013
P43115	CHEMBL3710
Q7LBC6	CHEMBL3784906
Q6Y7W6	CHEMBL2331055
P10747	CHEMBL5191
Q9BQB6	CHEMBL1930
O95760	CHEMBL4630890
P54652	CHEMBL2062348
P19532	CHEMBL4295726
Q9NYV8	CHEMBL3309105
P05981	CHEMBL2079849
Q8TDS5	CHEMBL1628461
Q08289	CHEMBL3317336
Q9BZM2	CHEMBL4278
Q9P289	CHEMBL5941
Q96BR1	CHEMBL6186
P10070	CHEMBL5119
P41595	CHEMBL1833
Q99062	CHEMBL1996
P35713	CHEMBL4523220
Q9H3H5	CHEMBL4739704
P27361	CHEMBL3385
O75914	CHEMBL2999
Q96J02	CHEMBL4295925
Q86X55	CHEMBL5406
O94759	CHEMBL1250402
Q9P0Z9	CHEMBL2254
Q9BXR0	CHEMBL6004
Q9UHN1	CHEMBL3430903
Q9UBL9	CHEMBL2531
Q9Y3Z3	CHEMBL4523507
Q04760	CHEMBL2424
Q16853	CHEMBL3437
P01275	CHEMBL5736
O75417	CHEMBL6025
Q13620	CHEMBL4523287
Q5ZPR3	CHEMBL3712879
Q05397	CHEMBL2695
P49407	CHEMBL1795088
P14625	CHEMBL1075323
Q8N6T7	CHEMBL2163182
Q01955	CHEMBL2364188
P16298	CHEMBL5278
P02751	CHEMBL3810
Q01638	CHEMBL4804256
O43865	CHEMBL3751646
P04792	CHEMBL5976
P43378	CHEMBL6117
P31321	CHEMBL2320
Q9UNU6	CHEMBL4523494
Q9NR21	CHEMBL2380189
Q8IVV7	CHEMBL5169174
P02748	CHEMBL4295693
P20594	CHEMBL1795
P30939	CHEMBL1805
Q9NR63	CHEMBL3713687
Q13887	CHEMBL1293249
Q14240	CHEMBL4105952
O95178	CHEMBL2363065
P49753	CHEMBL2189135
Q15077	CHEMBL4714
P43351	CHEMBL2362978
Q8IVW4	CHEMBL1163117
P25786	CHEMBL4879432
P18146	CHEMBL3616355
P11169	CHEMBL5215
Q9NSI6	CHEMBL3351192
P08922	CHEMBL5568
P13591	CHEMBL3712938
P05019	CHEMBL3217394
P26572	CHEMBL2375207
Q13509	CHEMBL2597
Q13322	CHEMBL3621028
P17516	CHEMBL4999
Q9BY08	CHEMBL2311238
P68871	CHEMBL4331
Q10588	CHEMBL5169147
Q01118	CHEMBL3585
Q15750	CHEMBL5605
P78417	CHEMBL3174
Q9UBT6	CHEMBL5365
P35346	CHEMBL1792
Q5VVQ6	CHEMBL4630833
Q14145	CHEMBL2069156
P09936	CHEMBL6159
P11310	CHEMBL4295713
P40261	CHEMBL2346486
Q9NRM0	CHEMBL2052034
Q14957	CHEMBL4109
P62942	CHEMBL1902
Q9H5J4	CHEMBL5704
Q16647	CHEMBL4428
Q07912	CHEMBL4599
P54098	CHEMBL2732
P19021	CHEMBL2544
Q9Y6M4	CHEMBL5084
Q9UGH3	CHEMBL3271
P04275	CHEMBL2021748
Q5U5Z8	CHEMBL3886062
Q08431	CHEMBL3713343
Q9UPY3	CHEMBL2311232
P56545	CHEMBL3797016
P42262	CHEMBL4016
P51956	CHEMBL5679
Q16553	CHEMBL4523584
P30872	CHEMBL1917
P40306	CHEMBL3317334
Q9ULY5	CHEMBL4105898
Q9H9Z2	CHEMBL4523458
Q99075	CHEMBL3286070
P33992	CHEMBL4630815
Q8N6M6	CHEMBL3831223
P09884	CHEMBL1828
Q9P0L2	CHEMBL5940
P51828	CHEMBL2097167
P36542	CHEMBL4295752
Q99986	CHEMBL1293199
Q99884	CHEMBL3317335
Q8WTW3	CHEMBL4105805
O95470	CHEMBL3286061
P47211	CHEMBL4894
Q96JB6	CHEMBL4295926
P47869	CHEMBL4956
P78368	CHEMBL2543
O15547	CHEMBL2670
P40925	CHEMBL3560
O60779	CHEMBL3079
Q9Y2V7	CHEMBL4105962
Q14995	CHEMBL1961784
Q92945	CHEMBL1795105
Q96MW5	CHEMBL4105880
O14686	CHEMBL2189114
P14207	CHEMBL5064
P01011	CHEMBL5960
Q3ZCM7	CHEMBL2095182
P20138	CHEMBL1842
Q15303	CHEMBL3009
P52799	CHEMBL4804245
Q01105	CHEMBL4295798
O15244	CHEMBL1743122
P24863	CHEMBL3038474
P24863	CHEMBL3883323
P24863	CHEMBL4888443
P24863	CHEMBL4888454
O14788	CHEMBL2364162
Q9BQA1	CHEMBL3108649
O43298	CHEMBL5069369
P24298	CHEMBL5929
Q7L2E3	CHEMBL4105814
O00329	CHEMBL3130
O14684	CHEMBL5658
Q9BZP6	CHEMBL1293197
Q9Y243	CHEMBL4816
Q9BQ51	CHEMBL3713006
Q07699	CHEMBL5487
Q9UBN4	CHEMBL4295971
Q08477	CHEMBL3508692
P08253	CHEMBL333
P62258	CHEMBL3329082
P35968	CHEMBL279
P01160	CHEMBL1293193
P54368	CHEMBL4523241
P49023	CHEMBL5715
P51575	CHEMBL2094
O43463	CHEMBL1795118
P06734	CHEMBL2940
Q9H792	CHEMBL3627585
P43357	CHEMBL4662941
P53609	CHEMBL4135
P22830	CHEMBL3879831
O00238	CHEMBL5476
Q9UNM6	CHEMBL2364701
P35626	CHEMBL1075166
Q03431	CHEMBL1793
P61964	CHEMBL1075317
O43592	CHEMBL4105803
P21673	CHEMBL4286
Q9NQH7	CHEMBL3831223
P05387	CHEMBL4295698
P10721	CHEMBL1936
Q76MJ5	CHEMBL4105932
Q9H0E9	CHEMBL3588731
Q02790	CHEMBL4050
Q8WU08	CHEMBL6150
P09958	CHEMBL2611
P07948	CHEMBL3905
P23109	CHEMBL2869
P43251	CHEMBL4802066
Q96AE4	CHEMBL4295922
Q9GZT4	CHEMBL4460
O43557	CHEMBL3712914
P53539	CHEMBL4630821
P18440	CHEMBL5101
O14950	CHEMBL4295652
P29320	CHEMBL4954
Q15561	CHEMBL4295828
P11597	CHEMBL3572
Q9Y259	CHEMBL3112385
P06239	CHEMBL258
P51648	CHEMBL4295779
Q06609	CHEMBL2034807
P08134	CHEMBL3883318
P35367	CHEMBL231
P34995	CHEMBL1811
P06400	CHEMBL5288
P54284	CHEMBL3351206
P29992	CHEMBL4295740
Q8TET4	CHEMBL2520
Q96SN7	CHEMBL4888450
Q49AN0	CHEMBL4296116
P43003	CHEMBL3085
Q6UXS9	CHEMBL3831289
P25791	CHEMBL3217402
Q00526	CHEMBL4442
Q9H5I1	CHEMBL1795177
O95835	CHEMBL6167
O95785	CHEMBL4879424
P51452	CHEMBL2635
O94788	CHEMBL3112384
P02778	CHEMBL3712964
P15498	CHEMBL3259472
P31213	CHEMBL1856
P49356	CHEMBL272
O43677	CHEMBL2363065
P23284	CHEMBL2075
Q9ULV1	CHEMBL4523491
Q460N5	CHEMBL2176777
P62937	CHEMBL1949
Q8NHU3	CHEMBL3112379
O14519	CHEMBL5578
P00540	CHEMBL1075184
Q07157	CHEMBL4296026
P08603	CHEMBL4629
Q9NWH9	CHEMBL4523469
Q8TCG2	CHEMBL3220
Q5T7B8	CHEMBL3879840
Q9Y570	CHEMBL1293320
Q96J66	CHEMBL2073702
Q14916	CHEMBL3769298
Q7LBE3	CHEMBL4523359
O60885	CHEMBL1163125
P40939	CHEMBL4295759
Q13951	CHEMBL1615386
Q96C00	CHEMBL5069365
Q86UE8	CHEMBL5404
P52961	CHEMBL2158
Q14353	CHEMBL4523290
P22735	CHEMBL2810
Q15554	CHEMBL4296012
P12931	CHEMBL267
P15813	CHEMBL1649053
Q01650	CHEMBL4459
P54646	CHEMBL2116
P18405	CHEMBL1787
P19256	CHEMBL3790
P06133	CHEMBL6196
Q96QE3	CHEMBL1741209
P0DP23	CHEMBL6093
Q16772	CHEMBL4866
P51511	CHEMBL2963
Q9Y5Y5	CHEMBL3774297
P20142	CHEMBL2136
Q9H252	CHEMBL2363011
Q12791	CHEMBL4304
P78536	CHEMBL3706
Q6UWM9	CHEMBL4523985
Q9UBU3	CHEMBL1921664
P61604	CHEMBL4106131
Q6UW60	CHEMBL4861
P56856	CHEMBL3712859
Q9H3Y6	CHEMBL5703
Q15573	CHEMBL4105882
P61244	CHEMBL1250363
P51993	CHEMBL4443
Q9NYL2	CHEMBL3886
P67775	CHEMBL4703
Q15562	CHEMBL4523301
Q15208	CHEMBL1075155
P18545	CHEMBL2097163
P18545	CHEMBL2363066
P46939	CHEMBL4523230
Q9Y2K1	CHEMBL5069370
Q9UHC3	CHEMBL5368
P08236	CHEMBL2728
Q8IZD2	CHEMBL4523393
Q9UPW5	CHEMBL4523495
P46092	CHEMBL2321628
O60232	CHEMBL4105996
Q8N6P7	CHEMBL4804251
Q5VT66	CHEMBL3706559
Q9UI40	CHEMBL5209635
Q9H7X0	CHEMBL4630856
P16949	CHEMBL3879843
Q9NPD8	CHEMBL4105763
P54764	CHEMBL3988
Q8N5S9	CHEMBL5256
P41226	CHEMBL2321623
O95382	CHEMBL1163123
Q6PKC3	CHEMBL4630840
P06756	CHEMBL3660
P49763	CHEMBL1697671
P43354	CHEMBL5002
Q99700	CHEMBL1795085
O00148	CHEMBL4105795
P49585	CHEMBL4105855
Q8IZ08	CHEMBL3309102
A0AVK6	CHEMBL4630726
P10074	CHEMBL5069366
O15164	CHEMBL3108638
P45984	CHEMBL4179
P62820	CHEMBL3879826
Q9UBC9	CHEMBL4295970
Q13585	CHEMBL3341577
Q9UMX1	CHEMBL5390
P59542	CHEMBL4523255
Q9Y5K5	CHEMBL3407316
O95831	CHEMBL4295688
P62166	CHEMBL4295788
P30968	CHEMBL1855
P51686	CHEMBL5815
Q12802	CHEMBL4523643
Q9NYB0	CHEMBL3751647
P13500	CHEMBL1649052
P10515	CHEMBL4523180
P06858	CHEMBL2060
Q9Y237	CHEMBL4923
P20151	CHEMBL2442
O95696	CHEMBL2176774
Q9ULC5	CHEMBL4105818
O75845	CHEMBL3509588
Q9UK32	CHEMBL4924
Q01974	CHEMBL2375201
Q6NVY1	CHEMBL3817723
Q9Y5N1	CHEMBL264
P12107	CHEMBL2364188
Q5VTY9	CHEMBL4296243
Q6QNK2	CHEMBL4523877
Q16822	CHEMBL3096
Q9GZV3	CHEMBL4507
Q8TD43	CHEMBL1628469
Q9ULH1	CHEMBL2146311
Q9HCN6	CHEMBL3308912
Q8IU80	CHEMBL1795139
P19823	CHEMBL4295727
P54252	CHEMBL4523240
Q6FI81	CHEMBL4523341
P50552	CHEMBL4295774
Q8IXL6	CHEMBL4879492
P32754	CHEMBL1861
Q99650	CHEMBL4630885
P51784	CHEMBL4630820
P36551	CHEMBL1681618
P01567	CHEMBL3856161
Q13705	CHEMBL5466
Q5MAI5	CHEMBL4523326
Q12931	CHEMBL1075132
P41182	CHEMBL4105786
Q9UGJ0	CHEMBL2453
P12319	CHEMBL2248
P43681	CHEMBL1882
Q9NPF7	CHEMBL2364154
Q01970	CHEMBL5449
P13674	CHEMBL1250350
Q9NR56	CHEMBL1293317
Q14761	CHEMBL4806
P24592	CHEMBL2139
P51532	CHEMBL3085620
Q14332	CHEMBL3559686
P0C870	CHEMBL4879430
P36896	CHEMBL5310
Q9NRX3	CHEMBL2363065
P46059	CHEMBL4605
Q16527	CHEMBL4295833
P51160	CHEMBL3977
P59540	CHEMBL4523253
Q6PHR2	CHEMBL5047
O00337	CHEMBL5551
O43194	CHEMBL3091266
Q9H6I2	CHEMBL4523455
Q8N1C3	CHEMBL2093872
Q8N1C3	CHEMBL2109243
Q13435	CHEMBL1229011
Q96AD5	CHEMBL3822353
Q9C0C2	CHEMBL4295939
P13639	CHEMBL1795108
P19404	CHEMBL2363065
O96013	CHEMBL4482
P63165	CHEMBL2146296
P40926	CHEMBL5917
Q9GZT9	CHEMBL5697
P31358	CHEMBL1912
P29275	CHEMBL255
Q00987	CHEMBL5023
Q13609	CHEMBL1649048
P07478	CHEMBL3159
Q16816	CHEMBL4004
P98187	CHEMBL4523270
P01178	CHEMBL5169107
P10586	CHEMBL3521
P17066	CHEMBL3232688
Q5VV17	CHEMBL4630832
P01583	CHEMBL3580496
O00400	CHEMBL3638338
P52739	CHEMBL5069380
Q86XE5	CHEMBL5996
P31645	CHEMBL228
O14944	CHEMBL4662939
O43826	CHEMBL3217398
Q00325	CHEMBL4295795
P22234	CHEMBL5922
P17844	CHEMBL4295722
O14986	CHEMBL4802064
Q8WXE1	CHEMBL4106138
Q9NWM0	CHEMBL2176769
Q9Y6H5	CHEMBL1926494
Q86VL8	CHEMBL1743127
O95298	CHEMBL2363065
P41227	CHEMBL4630819
P24386	CHEMBL5169124
P51164	CHEMBL2095173
Q9BU61	CHEMBL2363065
Q13724	CHEMBL4684
Q9BQF6	CHEMBL1741213
P57789	CHEMBL2331041
Q16555	CHEMBL4295834
Q9BXF3	CHEMBL3108639
Q15326	CHEMBL4739854
P46095	CHEMBL3714130
O43293	CHEMBL2468
Q9C0B1	CHEMBL2331065
P58215	CHEMBL4105989
Q92934	CHEMBL3817
Q9UM11	CHEMBL4523493
Q9Y2I1	CHEMBL3923
Q86VW1	CHEMBL2073722
Q9UIK4	CHEMBL3123
O60359	CHEMBL2363032
P35318	CHEMBL2062356
Q9GZU7	CHEMBL1795098
Q9NRH2	CHEMBL1908384
Q96LA8	CHEMBL1275221
Q00532	CHEMBL5789
O75385	CHEMBL6006
P15428	CHEMBL1293255
Q8NB16	CHEMBL1938217
P15170	CHEMBL4523593
P06241	CHEMBL1841
Q7L7X3	CHEMBL5261
Q2M2I8	CHEMBL3830
P12004	CHEMBL2346488
Q9NPI1	CHEMBL3085622
P10911	CHEMBL4523650
Q8N568	CHEMBL5519
Q7RTN6	CHEMBL1795198
P30613	CHEMBL1075126
O00254	CHEMBL5477
P54317	CHEMBL2169728
O43521	CHEMBL5777
Q9NP78	CHEMBL1293189
P36537	CHEMBL6160
O75356	CHEMBL4523151
Q9NYZ4	CHEMBL4630877
Q99598	CHEMBL4524025
Q9BQB4	CHEMBL3580487
Q8N8A2	CHEMBL4105772
P31146	CHEMBL5169128
O15305	CHEMBL1741162
P36776	CHEMBL4879436
Q9UJ71	CHEMBL2176853
Q8N6M0	CHEMBL4630843
P04179	CHEMBL4105776
O00750	CHEMBL5554
P23025	CHEMBL4105801
P49720	CHEMBL3308923
P49798	CHEMBL1795091
P28907	CHEMBL4660
Q9BRS8	CHEMBL4739702
O60884	CHEMBL4295671
P10916	CHEMBL3831286
P19022	CHEMBL1697669
Q02318	CHEMBL5992
P00740	CHEMBL2016
P43320	CHEMBL4296284
Q9HCE5	CHEMBL4106140
Q13336	CHEMBL2390814
Q13085	CHEMBL3351
O43426	CHEMBL4523136
P69905	CHEMBL2887
Q6UB28	CHEMBL3831223
P30043	CHEMBL5019
Q16678	CHEMBL4878
O15399	CHEMBL2591
Q9HB89	CHEMBL1075178
Q92523	CHEMBL2216739
Q99720	CHEMBL287
P48436	CHEMBL4523231
O43739	CHEMBL3259466
P06681	CHEMBL4295701
Q13200	CHEMBL2364701
O75751	CHEMBL2073673
P34896	CHEMBL1772927
Q99928	CHEMBL3885573
Q99928	CHEMBL3885577
Q08499	CHEMBL288
Q58A45	CHEMBL4105985
Q9H3S4	CHEMBL6155
Q9NZJ9	CHEMBL4295967
Q58F21	CHEMBL1795185
P00488	CHEMBL4530
Q9NWT8	CHEMBL5910
P15313	CHEMBL3217
P27169	CHEMBL3167
P14222	CHEMBL5480
P43250	CHEMBL6144
Q6ZN18	CHEMBL3137287
Q00536	CHEMBL4597
Q6ZMT4	CHEMBL2163177
P43246	CHEMBL4296019
P26006	CHEMBL3525
P08240	CHEMBL4105934
Q92753	CHEMBL3091268
P55064	CHEMBL4523244
P40818	CHEMBL2157854
Q9NWT6	CHEMBL5909
O75343	CHEMBL2111348
Q9Y265	CHEMBL3259467
P47756	CHEMBL4295764
Q9NQS7	CHEMBL3430907
Q9NQS7	CHEMBL4106141
P02679	CHEMBL2364709
A1L3X0	CHEMBL5169094
Q9HD64	CHEMBL4295952
O43897	CHEMBL4295664
P54821	CHEMBL4879442
Q9HAZ2	CHEMBL5214855
P43490	CHEMBL1744525
Q9Y5U5	CHEMBL3712995
O60503	CHEMBL2655
Q07864	CHEMBL2363042
Q9HCS2	CHEMBL3509589
P35998	CHEMBL2364701
P49674	CHEMBL4937
P14324	CHEMBL1782
P16989	CHEMBL4295720
Q9UNA4	CHEMBL5391
Q9BV57	CHEMBL3817720
Q9ULA0	CHEMBL2761
Q9H255	CHEMBL4523454
P61086	CHEMBL4105835
P29474	CHEMBL4803
P10144	CHEMBL2316
Q8NE63	CHEMBL1075167
P51843	CHEMBL1795094
Q3MJ16	CHEMBL3831242
O14646	CHEMBL4523123
P06213	CHEMBL1981
P53778	CHEMBL4674
Q15059	CHEMBL1795186
Q9H2G2	CHEMBL4202
O00468	CHEMBL4295648
Q8WXD0	CHEMBL1628482
O75828	CHEMBL6008
P50052	CHEMBL4607
Q9NQA5	CHEMBL1628474
Q04828	CHEMBL5905
P29120	CHEMBL3182
O43704	CHEMBL1743294
Q9NSA3	CHEMBL4523468
Q13470	CHEMBL5334
Q9Y2R9	CHEMBL4295986
P49682	CHEMBL4441
P30520	CHEMBL4875
O43678	CHEMBL2363065
O00411	CHEMBL3120041
Q9NY46	CHEMBL5163
Q12834	CHEMBL4523283
Q9Y653	CHEMBL4523929
Q15399	CHEMBL3714412
P41217	CHEMBL3712870
P01008	CHEMBL1950
P55055	CHEMBL4093
P42701	CHEMBL4523226
P10636	CHEMBL1293224
P30084	CHEMBL4523211
P11586	CHEMBL2541
P38919	CHEMBL4105832
O43525	CHEMBL2684
Q9H2H0	CHEMBL5169197
P00915	CHEMBL261
P53985	CHEMBL4360
Q6UWR7	CHEMBL6033
Q6NXG1	CHEMBL4295865
Q12905	CHEMBL4295811
P48544	CHEMBL1914278
Q9NRX4	CHEMBL5169200
Q5BJF2	CHEMBL4105907
O00116	CHEMBL4295643
Q15257	CHEMBL2505
P17948	CHEMBL1868
Q8TF76	CHEMBL1075163
P30411	CHEMBL3157
Q8WY07	CHEMBL5209633
P11712	CHEMBL3397
P43155	CHEMBL3184
Q9UBE0	CHEMBL1615388
Q13976	CHEMBL4273
P08567	CHEMBL4523171
P61586	CHEMBL6052
P09238	CHEMBL4270
Q9Y5T5	CHEMBL4630865
Q8N5Z0	CHEMBL2046259
Q05516	CHEMBL4105726
Q9P0G3	CHEMBL2641
Q9BYT3	CHEMBL6005
Q9NRA0	CHEMBL3023
Q9BV86	CHEMBL4523442
O00481	CHEMBL4105758
P01127	CHEMBL3108633
Q70Z44	CHEMBL2094132
Q7Z2H8	CHEMBL1914279
P46063	CHEMBL1293236
Q96L73	CHEMBL3588738
P09619	CHEMBL1913
O60285	CHEMBL5784
O15393	CHEMBL1795140
Q53GL7	CHEMBL2429708
Q9UI09	CHEMBL2363065
Q08462	CHEMBL3760
O95168	CHEMBL2363065
P06748	CHEMBL5178
Q09161	CHEMBL4665589
P62805	CHEMBL5876
P19419	CHEMBL4453
Q9UGI9	CHEMBL3038452
Q9UGI9	CHEMBL3038457
Q9UGI9	CHEMBL4106159
Q9UGI9	CHEMBL4106162
P17931	CHEMBL4531
Q9NQC3	CHEMBL3712895
Q8TAF3	CHEMBL3430885
P27707	CHEMBL2447
O00429	CHEMBL4523118
P04626	CHEMBL1824
Q96EP0	CHEMBL4296109
P08571	CHEMBL2384897
P09668	CHEMBL2225
Q99741	CHEMBL2311228
Q99542	CHEMBL1938214
O15169	CHEMBL1255127
Q9NR71	CHEMBL2021754
Q9UBP0	CHEMBL5169203
Q9BQE3	CHEMBL3797011
Q8TDN7	CHEMBL3351194
Q9BPX1	CHEMBL3712868
Q96LB1	CHEMBL5849
O94992	CHEMBL3120044
P11172	CHEMBL5216
P42263	CHEMBL3595
P33121	CHEMBL4295746
O00255	CHEMBL1615381
P10809	CHEMBL4721
P24534	CHEMBL4295731
P61019	CHEMBL4105893
Q9Y6I9	CHEMBL4295994
P05186	CHEMBL5979
Q06418	CHEMBL5314
O75190	CHEMBL4295674
Q99504	CHEMBL4296245
Q01740	CHEMBL3430872
P29692	CHEMBL4295739
P37088	CHEMBL1791
P11509	CHEMBL5282
Q96AM1	CHEMBL4523903
Q9UHI7	CHEMBL5209632
P27448	CHEMBL5600
O95153	CHEMBL5169104
Q92806	CHEMBL3038490
Q8N680	CHEMBL5069373
Q9NYW1	CHEMBL3309110
Q07820	CHEMBL4361
Q8WXI7	CHEMBL3580482
O95800	CHEMBL4523861
O14777	CHEMBL5660
Q5MIZ7	CHEMBL4105714
Q92994	CHEMBL4523421
Q14451	CHEMBL1649051
P05230	CHEMBL2120
O60282	CHEMBL2029194
Q13224	CHEMBL1904
Q96T88	CHEMBL2424510
P04198	CHEMBL4523165
P31644	CHEMBL5112
P12272	CHEMBL3712869
P48549	CHEMBL1914277
Q8NEV4	CHEMBL5546
Q9H2X6	CHEMBL4576
Q93008	CHEMBL2406899
Q13936	CHEMBL1940
P11766	CHEMBL4116
Q8N539	CHEMBL4523397
P46531	CHEMBL2146346
P49354	CHEMBL271
P13667	CHEMBL4295717
O60427	CHEMBL5840
P99999	CHEMBL2189163
O95342	CHEMBL6020
Q9UMW8	CHEMBL3407317
Q9BPV8	CHEMBL3321651
P52757	CHEMBL4504
